1.62381	-0.426721	14.3725
1.63507	-0.436911	14.5273
1.64632	-0.446904	14.6838
1.65758	-0.456693	14.8417
1.66883	-0.466277	15.0009
1.68009	-0.475656	15.1613
1.69135	-0.484826	15.3227
1.7026	-0.493759	15.4851
1.71386	-0.502513	15.6482
1.72511	-0.511065	15.812
1.73637	-0.519421	15.9763
1.74762	-0.527594	16.1409
1.75888	-0.53559	16.3059
1.77014	-0.54342	16.4709
1.78139	-0.551086	16.636
1.79265	-0.558597	16.8009
1.8039	-0.565966	16.9656
1.81516	-0.573165	17.1301
1.82641	-0.580271	17.2941
1.83767	-0.587265	17.4576
1.84892	-0.594161	17.6206
1.86018	-0.600935	17.7831
1.87144	-0.607677	17.9448
1.88269	-0.614364	18.1057
1.89395	-0.621007	18.2658
1.9052	-0.62762	18.4251
1.91646	-0.634215	18.5834
1.92771	-0.640804	18.7408
1.93897	-0.647355	18.8973
1.95023	-0.653965	19.0527
1.96148	-0.660604	19.2071
1.97274	-0.667287	19.3605
1.98399	-0.674025	19.5129
1.99525	-0.680834	19.6644
2.0065	-0.687675	19.8149
2.01776	-0.694705	19.9642
2.02901	-0.701737	20.1127
2.04027	-0.708926	20.2602
2.05153	-0.716232	20.4067
2.06278	-0.723661	20.5524
2.07404	-0.731167	20.6971
2.08529	-0.738915	20.841
2.09655	-0.746696	20.9842
2.1078	-0.754737	21.1265
2.11906	-0.762828	21.2683
2.13032	-0.771194	21.4092
2.14157	-0.779607	21.5496
2.15283	-0.788245	21.6894
2.16408	-0.796991	21.8286
2.17534	-0.806024	21.9673
2.18659	-0.815103	22.1055
2.19785	-0.824467	22.2433
2.2091	-0.83387	22.3808
2.22036	-0.843439	22.518
2.23162	-0.853303	22.6548
2.24287	-0.863204	22.7916
2.25413	-0.873397	22.928
2.26538	-0.883618	23.0643
2.27664	-0.894058	23.2004
2.28789	-0.90458	23.3365
2.29915	-0.91538	23.4723
2.31041	-0.926178	23.6082
2.32166	-0.937243	23.744
2.33292	-0.948293	23.8799
2.34417	-0.959606	24.0158
2.35543	-0.970821	24.1518
2.36668	-0.982367	24.2878
2.37794	-0.993872	24.4239
2.38919	-1.00562	24.56
2.40045	-1.01731	24.6962
2.41171	-1.02924	24.8324
2.42296	-1.04109	24.9688
2.43422	-1.05316	25.1051
2.44547	-1.06514	25.2417
2.45673	-1.07734	25.3781
2.46798	-1.08943	25.5148
2.47924	-1.10156	25.6516
2.4905	-1.1139	25.7882
2.50175	-1.12612	25.925
2.51301	-1.13853	26.0617
2.52426	-1.1508	26.1985
2.53552	-1.16326	26.3351
2.54677	-1.17557	26.4718
2.55803	-1.1879	26.6084
2.56928	-1.20023	26.7449
2.58054	-1.21274	26.8811
2.5918	-1.22509	27.0174
2.60305	-1.23762	27.1533
2.61431	-1.24997	27.2892
2.62556	-1.26251	27.4247
2.63682	-1.27486	27.5601
2.64807	-1.28739	27.6951
2.65933	-1.29973	27.83
2.67059	-1.31226	27.9644
2.68184	-1.3246	28.0986
2.6931	-1.33713	28.2323
2.70435	-1.34946	28.3658
2.71561	-1.36179	28.4989
2.72686	-1.37432	28.6314
2.73812	-1.38665	28.7636
2.74937	-1.39919	28.8952
2.76063	-1.41153	29.0266
2.77189	-1.42408	29.1573
2.78314	-1.43643	29.2878
2.7944	-1.4488	29.4177
2.80565	-1.46117	29.5472
2.81691	-1.47378	29.676
2.82816	-1.48619	29.8046
2.83942	-1.49883	29.9324
2.85068	-1.51128	30.06
2.86193	-1.52398	30.1869
2.87319	-1.53649	30.3136
2.88444	-1.54924	30.4396
2.8957	-1.56181	30.5654
2.90695	-1.57464	30.6905
2.91821	-1.58728	30.8155
2.92946	-1.60019	30.9398
2.94072	-1.61292	31.0639
2.95198	-1.62569	31.1877
2.96323	-1.63874	31.311
2.97449	-1.65161	31.434
2.98574	-1.66476	31.5566
2.997	-1.67772	31.6791
3.00825	-1.69074	31.8013
3.01951	-1.70405	31.9231
3.03077	-1.71717	32.0449
3.04202	-1.73034	32.1664
3.05328	-1.74382	32.2875
3.06453	-1.75711	32.4087
3.07579	-1.7707	32.5296
3.08704	-1.7841	32.6505
3.0983	-1.79781	32.7711
3.10955	-1.81131	32.8918
