1.62381	-0.38446	13.8183
1.63507	-0.394635	13.9792
1.64632	-0.404547	14.1417
1.65758	-0.414194	14.3056
1.66883	-0.423572	14.4707
1.68009	-0.432682	14.6369
1.69135	-0.441523	14.8041
1.7026	-0.450065	14.972
1.71386	-0.458367	15.1405
1.72511	-0.466405	15.3095
1.73637	-0.474189	15.4789
1.74762	-0.481729	15.6484
1.75888	-0.489035	15.818
1.77014	-0.496112	15.9875
1.78139	-0.502972	16.1567
1.79265	-0.509627	16.3256
1.8039	-0.516085	16.494
1.81516	-0.52232	16.6619
1.82641	-0.528419	16.8291
1.83767	-0.534356	16.9955
1.84892	-0.54015	17.161
1.86018	-0.545778	17.3257
1.87144	-0.55133	17.4894
1.88269	-0.556787	17.6519
1.89395	-0.562166	17.8134
1.9052	-0.567476	17.9736
1.91646	-0.572735	18.1327
1.92771	-0.577958	18.2904
1.93897	-0.583113	18.447
1.95023	-0.588304	18.6021
1.96148	-0.593496	18.7559
1.97274	-0.59871	18.9085
1.98399	-0.603958	19.0597
1.99525	-0.609254	19.2096
2.0065	-0.614567	19.3582
2.01776	-0.620053	19.5055
2.02901	-0.625523	19.6515
2.04027	-0.631142	19.7963
2.05153	-0.636867	19.9399
2.06278	-0.642709	20.0823
2.07404	-0.648617	20.2235
2.08529	-0.654764	20.3636
2.09655	-0.660939	20.5028
2.1078	-0.66737	20.6409
2.11906	-0.673845	20.7781
2.13032	-0.680594	20.9143
2.14157	-0.68739	21.0498
2.15283	-0.694411	21.1845
2.16408	-0.701541	21.3184
2.17534	-0.70896	21.4516
2.18659	-0.716428	21.5842
2.19785	-0.724187	21.7162
2.2091	-0.731988	21.8477
2.22036	-0.739957	21.9788
2.23162	-0.748225	22.1094
2.24287	-0.756534	22.2398
2.25413	-0.76514	22.3698
2.26538	-0.773776	22.4996
2.27664	-0.782637	22.6291
2.28789	-0.791584	22.7585
2.29915	-0.800818	22.8877
2.31041	-0.810053	23.0168
2.32166	-0.819563	23.1458
2.33292	-0.829059	23.2749
2.34417	-0.838826	23.4039
2.35543	-0.848494	23.533
2.36668	-0.858497	23.6621
2.37794	-0.868462	23.7913
2.38919	-0.878676	23.9205
2.40045	-0.888836	24.0499
2.41171	-0.89923	24.1793
2.42296	-0.90955	24.3089
2.43422	-0.920097	24.4385
2.44547	-0.93055	24.5683
2.45673	-0.941218	24.6981
2.46798	-0.951781	24.8282
2.47924	-0.962388	24.9583
2.4905	-0.973201	25.0885
2.50175	-0.983884	25.2188
2.51301	-0.994763	25.3491
2.52426	-1.0055	25.4796
2.53552	-1.01642	25.61
2.54677	-1.02719	25.7405
2.55803	-1.03797	25.871
2.56928	-1.04875	26.0015
2.58054	-1.05971	26.1319
2.5918	-1.07049	26.2623
2.60305	-1.08145	26.3926
2.61431	-1.09223	26.5228
2.62556	-1.10319	26.6528
2.63682	-1.11396	26.7827
2.64807	-1.1249	26.9124
2.65933	-1.13565	27.0419
2.67059	-1.14657	27.1711
2.68184	-1.1573	27.3002
2.6931	-1.16822	27.4289
2.70435	-1.17893	27.5574
2.71561	-1.18964	27.6856
2.72686	-1.20053	27.8133
2.73812	-1.21123	27.9409
2.74937	-1.22213	28.0679
2.76063	-1.23282	28.1947
2.77189	-1.24372	28.321
2.78314	-1.25442	28.4471
2.7944	-1.26513	28.5727
2.80565	-1.27585	28.698
2.81691	-1.28679	28.8227
2.82816	-1.29754	28.9471
2.83942	-1.30852	29.0711
2.85068	-1.31931	29.1947
2.86193	-1.33034	29.3179
2.87319	-1.34119	29.4407
2.88444	-1.35228	29.5631
2.8957	-1.36319	29.6852
2.90695	-1.37436	29.8069
2.91821	-1.38536	29.9283
2.92946	-1.39661	30.0493
2.94072	-1.4077	30.1701
2.95198	-1.41884	30.2907
2.96323	-1.43025	30.4108
2.97449	-1.4415	30.5308
2.98574	-1.45303	30.6505
2.997	-1.4644	30.77
3.00825	-1.47582	30.8894
3.01951	-1.48754	31.0085
3.03077	-1.49909	31.1276
3.04202	-1.51071	31.2466
3.05328	-1.52264	31.3654
3.06453	-1.53439	31.4842
3.07579	-1.54646	31.6029
3.08704	-1.55836	31.7217
3.0983	-1.57057	31.8404
3.10955	-1.58261	31.9592
3.12081	-1.59497	32.0779
3.13207	-1.60714	32.1969
3.14332	-1.61964	32.3158
3.15458	-1.63196	32.435
3.16583	-1.6446	32.5542
3.17709	-1.65704	32.6736
3.18834	-1.66956	32.7932
3.1996	-1.6824	32.913
3.21086	-1.69504	33.033
3.22211	-1.70801	33.1532
3.23337	-1.72078	33.2737
3.24462	-1.73361	33.3945
3.25588	-1.74649	33.5155
3.26713	-1.7597	33.6367
3.27839	-1.7727	33.7583
3.28964	-1.78602	33.88
3.3009	-1.79912	34.0022
3.31216	-1.81255	34.1246
3.32341	-1.82574	34.2474
3.33467	-1.83927	34.3703
3.34592	-1.85257	34.4937
3.35718	-1.86619	34.6173
3.36843	-1.87958	34.7412
3.37969	-1.8933	34.8654
3.39095	-1.90677	34.9899
3.4022	-1.92057	35.1147
3.41346	-1.93413	35.2398
3.42471	-1.94772	35.3651
3.43597	-1.96165	35.4907
3.44722	-1.97532	35.6165
3.45848	-1.98933	35.7425
3.46973	-2.00308	35.8689
3.48099	-2.01687	35.9954
3.49225	-2.0307	36.1221
3.5035	-2.04487	36.249
3.51476	-2.05878	36.3761
3.52601	-2.07304	36.5032
3.53727	-2.08703	36.6306
3.54852	-2.10137	36.7581
3.55978	-2.11544	36.8858
3.57104	-2.12987	37.0135
3.58229	-2.14404	37.1414
3.59355	-2.15856	37.2693
3.6048	-2.17282	37.3974
3.61606	-2.18745	37.5254
3.62731	-2.20181	37.6536
3.63857	-2.21654	37.7818
3.64982	-2.23101	37.91
3.66108	-2.24586	38.0382
3.67234	-2.26044	38.1665
3.68359	-2.27508	38.2949
3.69485	-2.29012	38.4231
3.7061	-2.30488	38.5515
3.71736	-2.31972	38.6798
3.72861	-2.33462	38.8081
3.73987	-2.34993	38.9363
3.75113	-2.36498	39.0645
3.76238	-2.38044	39.1926
3.77364	-2.39564	39.3208
3.78489	-2.41126	39.4488
3.79615	-2.42661	39.5768
3.8074	-2.4424	39.7048
3.81866	-2.45792	39.8327
3.82991	-2.47388	39.9606
3.84117	-2.48957	40.0884
3.85243	-2.50571	40.2161
3.86368	-2.52157	40.3438
3.87494	-2.53789	40.4714
3.88619	-2.55393	40.5989
3.89745	-2.57043	40.7264
3.9087	-2.58666	40.8538
3.91996	-2.60297	40.9811
3.93122	-2.61938	41.1085
3.94247	-2.63588	41.2357
3.95373	-2.65286	41.3628
3.96498	-2.66955	41.4899
3.97624	-2.68671	41.6169
3.98749	-2.70359	41.7438
3.99875	-2.72094	41.8707
4.01	-2.738	41.9975
4.02126	-2.75515	42.1242
4.03252	-2.77317	42.2507
4.04377	-2.79051	42.3773
4.05503	-2.80793	42.5038
4.06628	-2.82545	42.6303
4.07754	-2.84386	42.7565
4.08879	-2.86157	42.8827
4.10005	-2.87936	43.0088
4.11131	-2.89724	43.1348
4.12256	-2.91561	43.2607
4.13382	-2.93407	43.3864
4.14507	-2.9522	43.512
4.15633	-2.97041	43.6375
4.16758	-2.98871	43.7629
4.17884	-3.0075	43.8881
4.19009	-3.02597	44.0131
4.20135	-3.04451	44.138
4.21261	-3.06314	44.2626
4.22386	-3.08269	44.387
4.23512	-3.10147	44.5112
4.24637	-3.12032	44.6352
4.25763	-3.13924	44.759
4.26888	-3.1591	44.8825
4.28014	-3.17817	45.0058
4.2914	-3.1973	45.1288
4.30265	-3.21651	45.2516
4.31391	-3.23668	45.3741
4.32516	-3.25604	45.4962
4.33642	-3.27546	45.6181
4.34767	-3.29495	45.7396
4.35893	-3.31496	45.8607
4.37018	-3.33458	45.9815
4.38144	-3.35472	46.1019
4.3927	-3.37447	46.222
4.40395	-3.39429	46.3417
4.41521	-3.41463	46.4611
4.42646	-3.43458	46.58
4.43772	-3.4546	46.6985
4.44897	-3.47468	46.8166
4.46023	-3.49576	46.9342
4.47149	-3.51598	47.0514
4.48274	-3.53625	47.1681
4.494	-3.55659	47.2844
4.50525	-3.57795	47.4001
4.51651	-3.59842	47.5154
4.52776	-3.61895	47.6303
4.53902	-3.63955	47.7447
4.55027	-3.66119	47.8585
4.56153	-3.68193	47.9719
4.57279	-3.70273	48.0848
4.58404	-3.72359	48.1971
4.5953	-3.74502	48.3089
4.60655	-3.76601	48.4202
4.61781	-3.78707	48.531
4.62906	-3.80819	48.6412
4.64032	-3.82988	48.751
4.65158	-3.85164	48.8602
4.66283	-3.87296	48.9689
4.67409	-3.89435	49.0772
4.68534	-3.9158	49.1849
4.6966	-3.93836	49.292
4.70785	-3.95994	49.3986
4.71911	-3.98211	49.5047
4.73037	-4.0033	49.6104
4.74162	-4.0256	49.7155
4.75288	-4.04796	49.8201
4.76413	-4.06933	49.9243
4.77539	-4.09183	50.0279
4.78664	-4.11439	50.1311
4.7979	-4.13703	50.2338
4.80915	-4.15865	50.3361
4.82041	-4.18141	50.4379
4.83167	-4.20424	50.5392
4.84292	-4.22713	50.64
4.85418	-4.24899	50.7404
4.86543	-4.272	50.8404
4.87669	-4.29396	50.94
4.88794	-4.31821	51.0391
4.8992	-4.3403	51.1379
4.91046	-4.36356	51.2361
4.92171	-4.38576	51.3341
4.93297	-4.40915	51.4316
4.94422	-4.43259	51.5287
4.95548	-4.45609	51.6253
4.96673	-4.47849	51.7217
4.97799	-4.5021	51.8176
4.98924	-4.52576	51.9132
5.0005	-4.54832	52.0085
5.01176	-4.57209	52.1035
5.02301	-4.59591	52.1981
5.03427	-4.6198	52.2923
5.04552	-4.64256	52.3863
5.05678	-4.66654	52.4799
5.06803	-4.69058	52.5731
5.07929	-4.71466	52.6661
5.09055	-4.73759	52.7589
